node1,node2,flow,degree,class
44011,87915,0.5,3,1
51946,96602,0.5,5,1
51203,96674,0.5,3,1
51203,96673,0.5,3,1
47770,92384,0.5,4,1
52262,65199,0.5,7,1
42254,85873,0.5,6,1
37631,47643,-0.5,8,1
37340,80298,0.5,4,1
29591,72101,0.5,8,1
29297,71818,0.5,3,1
38604,81609,0.5,4,1
47645,92243,0.5,6,1
16013,49865,-0.5,7,1
52822,98678,0.5,4,1
47623,92219,0.5,3,1
41295,73285,0.5,8,1
40738,84068,0.5,4,1
52383,61827,0.5,5,1
34670,47822,-0.5,6,1
31748,55761,0.5,5,1
37450,48668,0.5,5,1
25629,68363,0.5,4,1
48161,92984,0.5,3,1
19309,63014,0.5,4,1
47623,92218,0.5,3,1
43505,87294,0.5,4,1
32995,50846,0.5,7,1
50988,96363,0.5,7,1
18814,49040,-0.5,8,1
37327,70478,0.5,7,1
47822,89148,0.5,5,1
38925,52518,0.5,7,1
38759,81750,0.5,3,1
37956,40309,-0.5,6,1
48668,93547,0.5,4,1
45009,48076,-0.5,6,1
14700,47601,0.5,6,1
14700,59789,0.5,3,1
41295,84700,0.5,7,1
31748,74330,0.5,3,1
38561,71259,0.5,5,1
46014,90213,0.5,3,1
34383,77084,0.5,4,1
34590,45791,0.5,5,1
50245,95476,0.5,4,1
22725,36240,-0.5,8,1
35267,38766,-0.5,7,1
37873,44988,-0.5,6,1
42215,85829,0.5,5,1
37508,80449,0.5,4,1
33697,47311,-0.5,7,1
29215,37407,-0.5,7,1
51955,56145,0.5,5,1
41434,84902,0.5,3,1
43783,87562,0.5,4,1
30383,52343,-0.5,7,1
45009,89064,0.5,4,1
46093,90305,0.5,3,1
52383,98055,0.5,3,1
44574,45136,0.5,6,1
32148,74751,0.5,5,1
50930,96298,0.5,3,1
3170,51975,-0.5,55,0
46014,90212,0.5,3,1
30044,50930,-0.5,5,1
45550,87576,0.5,5,1
40738,84067,0.5,4,1
44820,82468,0.5,5,1
51256,64397,0.5,7,1
34989,77690,0.5,5,1
34524,77218,0.5,3,1
40908,84250,0.5,4,1
38893,52814,-0.5,7,1
50177,95389,0.5,5,1
26677,69308,0.5,5,1
51300,96773,0.5,3,1
47636,84721,0.5,7,1
27033,50177,0.5,7,1
26677,69307,0.5,5,1
36475,39432,-0.5,7,1
50086,50178,-0.5,6,1
43505,87295,0.5,4,1
48693,93612,0.5,5,1
34989,41234,0.5,6,1
36474,79321,0.5,4,1
47636,92228,0.5,6,1
35174,41426,0.5,7,1
19144,62885,0.5,6,1
38759,70669,0.5,4,1
35562,36924,0.5,4,1
37551,44608,-0.5,6,1
35560,41759,-0.5,6,1
24692,52822,-0.5,5,1
52100,97754,0.5,3,1
10858,15866,-0.5,6,1
35174,41426,0.5,7,1
52786,98583,0.5,4,1
35073,49513,-0.5,6,1
51193,96657,0.5,6,1
22114,49513,-0.5,8,1
49199,56353,0.5,5,1
12235,58274,0.5,5,1
34377,77078,0.5,3,1
38601,81605,0.5,4,1
36474,79322,0.5,4,1
27807,48139,-0.5,8,1
40431,47805,-0.5,6,1
48161,92985,0.5,3,1
20988,50576,-0.5,8,1
37333,43679,-0.5,7,1
30661,68110,0.5,7,1
12504,21410,-0.5,6,1
33859,41315,0.5,4,1
52378,98047,0.5,3,1
30875,43212,0.5,5,1
3137,33859,-0.5,40,0
30661,73143,0.5,4,1
40006,83209,0.5,4,1
34449,53294,0.5,7,1
42606,48139,-0.5,5,1
34702,48693,0.5,8,1
40006,83210,0.5,4,1
29890,38601,-0.5,6,1
38507,50179,-0.5,5,1
32143,41088,0.5,8,1
50179,51625,0.5,4,1
10756,15859,0.5,7,1
52378,98046,0.5,3,1
10756,27432,0.5,8,1
26182,41066,-0.5,8,1
37668,80626,0.5,6,1
50576,95859,0.5,4,1
44608,88590,0.5,5,1
52409,52410,0.5,7,1
32260,74863,0.5,6,1
829,53015,-0.5,101,0
39111,61371,0.5,5,1
39291,49174,-0.5,7,1
15666,60418,0.5,6,1
44843,88852,0.5,3,1
29495,52168,-0.5,7,1
52168,97842,0.5,6,1
28835,47200,-0.5,5,1
43450,87227,0.5,5,1
18668,30751,-0.5,6,1
49736,94836,0.5,3,1
45836,50282,0.5,8,1
49736,50408,0.5,4,1
23690,42975,-0.5,7,1
42975,86747,0.5,5,1
39111,82204,0.5,4,1
53,32260,-0.5,68,0
38336,72380,0.5,7,1
45247,84839,0.5,6,1
50423,95677,0.5,5,1
16778,53364,-0.5,8,1
45969,52045,0.5,6,1
35765,78505,0.5,5,1
38336,41667,0.5,8,1
21539,52173,-0.5,6,1
21441,64704,0.5,5,1
21441,64705,0.5,5,1
47170,49850,0.5,7,1
18544,62446,0.5,5,1
45400,79120,0.5,5,1
32539,75116,0.5,4,1
47172,91692,0.5,6,1
49729,83250,0.5,5,1
49729,89455,0.5,5,1
22245,41600,0.5,5,1
17580,22245,-0.5,4,1
47399,91979,0.5,3,1
45519,75123,0.5,8,1
13609,20489,-0.5,6,1
44843,88851,0.5,3,1
43452,87229,0.5,4,1
35570,78305,0.5,4,1
39606,52311,-0.5,5,1
41619,49930,0.5,5,1
41619,41623,0.5,8,1
10581,47672,0.5,7,1
37277,41699,-0.5,5,1
34641,77331,0.5,5,1
28240,51113,-0.5,7,1
16769,28240,-0.5,6,1
45400,89516,0.5,4,1
45242,47241,0.5,6,1
26980,31578,0.5,8,1
18503,62422,0.5,6,1
3814,39189,-0.5,53,0
40605,83904,0.5,4,1
41699,85180,0.5,3,1
48314,93149,0.5,4,1
51929,97514,0.5,3,1
30772,48314,-0.5,5,1
40605,83905,0.5,4,1
47399,57343,0.5,5,1
28236,38803,0.5,5,1
42597,86320,0.5,6,1
42597,46782,-0.5,8,1
46603,90969,0.5,5,1
46603,90968,0.5,4,1
21087,64452,0.5,3,1
23512,66459,0.5,5,1
51563,97114,0.5,5,1
50455,51563,-0.5,6,1
52525,98254,0.5,7,1
44053,48839,-0.5,4,1
48336,83848,0.5,6,1
13342,52530,-0.5,8,1
42584,49885,0.5,8,1
23476,36199,0.5,8,1
36079,78913,0.5,3,1
30656,49316,-0.5,7,1
40666,43591,0.5,6,1
22274,45237,0.5,7,1
47993,92657,0.5,3,1
47993,68445,0.5,4,1
46618,90989,0.5,7,1
13108,47200,-0.5,8,1
10953,57505,0.5,7,1
46616,90987,0.5,4,1
46616,46617,0.5,6,1
10803,39511,-0.5,5,1
45973,90159,0.5,3,1
23093,40822,-0.5,7,1
34702,48693,0.5,8,1
48839,93808,0.5,3,1
48833,51128,-0.5,5,1
25922,68597,0.5,4,1
48108,92910,0.5,8,1
41338,84773,0.5,7,1
44687,52962,-0.5,7,1
34306,77000,0.5,4,1
20211,60565,0.5,7,1
25096,67863,0.5,5,1
25922,68598,0.5,4,1
41846,43378,0.5,7,1
38774,50568,-0.5,7,1
24794,67600,0.5,4,1
38126,81117,0.5,7,1
19813,63404,0.5,4,1
45476,89596,0.5,4,1
18155,52962,-0.5,7,1
43378,80167,0.5,8,1
15046,47422,0.5,6,1
18689,43843,-0.5,8,1
38153,42742,-0.5,8,1
18203,29207,-0.5,8,1
48833,93806,0.5,5,1
17751,61864,0.5,6,1
24263,38803,-0.5,5,1
50806,96143,0.5,4,1
25797,49718,-0.5,7,1
15236,48100,-0.5,6,1
46812,51455,0.5,6,1
42457,86137,0.5,3,1
42457,86136,0.5,3,1
48833,51128,-0.5,5,1
23476,36199,0.5,8,1
16161,60742,0.5,4,1
37541,50001,-0.5,4,1
53015,99007,0.5,4,1
50001,95163,0.5,4,1
23716,29899,0.5,7,1
10960,57512,0.5,7,1
37273,49594,0.5,6,1
28240,51113,-0.5,7,1
45661,50024,0.5,7,1
40822,84164,0.5,4,1
10377,57209,0.5,6,1
45973,90158,0.5,3,1
41455,49709,-0.5,7,1
37786,80746,0.5,5,1
47999,67376,0.5,4,1
50406,95664,0.5,8,1
52013,97645,0.5,5,1
48100,92900,0.5,3,1
46338,90618,0.5,7,1
45247,48584,0.5,7,1
45972,90156,0.5,5,1
45972,90155,0.5,5,1
24277,27451,-0.5,7,1
40171,52013,0.5,6,1
52647,98399,0.5,6,1
46812,91252,0.5,5,1
52647,82627,0.5,7,1
28236,38803,0.5,5,1
17681,52903,-0.5,5,1
16526,51082,0.5,6,1
41150,84515,0.5,5,1
48987,50503,-0.5,7,1
35237,41150,0.5,7,1
36841,79717,0.5,3,1
51133,52614,-0.5,5,1
25797,49718,-0.5,7,1
43635,71348,0.5,8,1
51055,96493,0.5,4,1
49792,94895,0.5,3,1
25528,41040,0.5,6,1
34332,49792,-0.5,4,1
52512,98223,0.5,3,1
52512,79664,0.5,4,1
17968,42045,-0.5,7,1
16294,50624,-0.5,8,1
24344,42254,0.5,8,1
50677,95981,0.5,3,1
26372,51082,-0.5,7,1
39054,82142,0.5,4,1
25797,27873,-0.5,6,1
53755,73096,0.5,6,1
52951,59123,0.5,4,1
52143,97821,0.5,3,1
52107,81120,0.5,7,1
50844,70310,0.5,8,1
43082,56345,0.5,6,1
52143,97820,0.5,3,1
32569,35546,0.5,6,1
26482,69138,0.5,6,1
43966,87861,0.5,3,1
51918,92636,0.5,5,1
47420,92004,0.5,3,1
50682,95984,0.5,4,1
11237,57656,0.5,4,1
52614,67388,0.5,5,1
51470,97008,0.5,4,1
29516,36841,-0.5,4,1
53907,100194,0.5,3,1
47278,51462,-0.5,5,1
31600,74162,0.5,4,1
13453,58996,0.5,5,1
53740,99920,0.5,4,1
49092,94085,0.5,3,1
49932,95069,0.5,4,1
45009,48076,-0.5,6,1
15580,49247,-0.5,7,1
53740,99921,0.5,4,1
32631,45664,-0.5,6,1
50474,95735,0.5,8,1
48896,84887,0.5,4,1
38189,81166,0.5,4,1
41421,48896,-0.5,4,1
44784,49113,0.5,6,1
45664,49285,0.5,5,1
38925,52518,0.5,7,1
23910,38189,-0.5,8,1
50475,95738,0.5,3,1
52600,98345,0.5,4,1
50475,95739,0.5,3,1
52518,98239,0.5,4,1
332,24779,-0.5,42,0
39054,54537,0.5,8,1
16221,35662,0.5,7,1
2854,52951,-0.5,6,1
51543,97082,0.5,5,1
52611,98352,0.5,8,1
49247,94264,0.5,3,1
38635,81637,0.5,4,1
19893,34046,-0.5,6,1
43701,43720,-0.5,7,1
39619,41996,0.5,8,1
17968,42045,-0.5,7,1
34046,37004,0.5,6,1
41686,85170,0.5,7,1
30387,50858,-0.5,7,1
33478,52607,-0.5,8,1
37450,48668,0.5,5,1
45519,55963,0.5,5,1
13609,20489,-0.5,6,1
51902,97491,0.5,6,1
50454,95707,0.5,3,1
40828,47444,-0.5,8,1
47444,92038,0.5,6,1
51997,57249,0.5,5,1
6604,55354,0.5,7,1
50510,95793,0.5,3,1
45936,61682,0.5,7,1
11270,47011,0.5,7,1
47440,92031,0.5,4,1
35604,78342,0.5,8,1
45936,73760,0.5,6,1
47757,52522,-0.5,4,1
48270,56261,0.5,5,1
48270,72332,0.5,4,1
52522,98247,0.5,3,1
29386,71895,0.5,6,1
38444,81414,0.5,5,1
52154,97829,0.5,3,1
50454,95706,0.5,3,1
53755,86922,0.5,7,1
36079,40318,0.5,6,1
34641,77330,0.5,6,1
16198,38452,0.5,6,1
52633,98378,0.5,4,1
16717,48023,-0.5,7,1
46825,64774,0.5,5,1
36782,39143,0.5,6,1
26980,27680,0.5,7,1
18020,62056,0.5,6,1
18020,62055,0.5,6,1
13576,59059,0.5,7,1
52129,97807,0.5,7,1
52633,98377,0.5,4,1
16875,37955,-0.5,7,1
34024,36782,-0.5,7,1
22839,51559,0.5,7,1
28079,56600,0.5,6,1
52952,75360,0.5,5,1
40422,53022,-0.5,4,1
9965,15365,0.5,8,1
28399,45237,-0.5,7,1
49962,87022,0.5,5,1
49962,77111,0.5,4,1
20926,49267,-0.5,8,1
51554,52257,0.5,5,1
49267,94278,0.5,5,1
49266,86173,0.5,5,1
49266,94277,0.5,4,1
27432,44507,-0.5,8,1
25058,43534,-0.5,7,1
22274,45237,0.5,7,1
53022,76303,0.5,4,1
45938,68973,0.5,5,1
42989,86761,0.5,3,1
42989,86762,0.5,3,1
40020,83227,0.5,4,1
6403,30253,0.5,6,1
49260,82270,0.5,6,1
14,45938,-0.5,100,0
50459,95718,0.5,4,1
53404,99513,0.5,4,1
10807,40570,-0.5,49,0
18446,31512,0.5,7,1
22761,45548,0.5,8,1
50510,95792,0.5,3,1
10586,48872,-0.5,6,1
34177,76875,0.5,4,1
45131,52149,-0.5,7,1
13531,59038,0.5,4,1
34177,76876,0.5,4,1
40570,54211,0.5,7,1
36207,51426,0.5,7,1
45855,90019,0.5,4,1
40602,49770,-0.5,6,1
9965,45275,0.5,8,1
36207,79048,0.5,7,1
53404,99514,0.5,4,1
16294,50624,-0.5,8,1
45855,90020,0.5,4,1
19799,28209,0.5,6,1
49316,54762,0.5,7,1
39898,83113,0.5,4,1
47562,92159,0.5,3,1
34027,43690,0.5,5,1
43390,87171,0.5,5,1
34360,53172,-0.5,7,1
46353,90641,0.5,4,1
42060,54755,0.5,5,1
47064,47065,-0.5,6,1
27033,50177,0.5,7,1
50073,95239,0.5,3,1
11579,57858,0.5,4,1
39619,82785,0.5,5,1
11579,44866,0.5,8,1
53864,100141,0.5,4,1
27432,44507,-0.5,8,1
29753,32079,0.5,7,1
22982,47260,-0.5,5,1
47064,47065,-0.5,6,1
45285,89393,0.5,3,1
46653,91029,0.5,5,1
47562,92160,0.5,3,1
26111,50490,-0.5,8,1
45524,89636,0.5,4,1
49634,94710,0.5,7,1
38856,42009,-0.5,7,1
53883,100161,0.5,3,1
11270,47011,0.5,7,1
20237,63756,0.5,6,1
19799,28209,0.5,6,1
42597,46782,-0.5,8,1
50086,50178,-0.5,6,1
50086,85231,0.5,5,1
51168,96617,0.5,5,1
47331,53554,-0.5,6,1
15715,60456,0.5,7,1
46956,53864,-0.5,8,1
5674,46133,-0.5,6,1
30674,73159,0.5,8,1
20926,37393,0.5,7,1
33950,45791,-0.5,5,1
46353,90642,0.5,4,1
34590,45791,0.5,5,1
46133,90346,0.5,3,1
32309,74904,0.5,3,1
46653,51246,-0.5,5,1
52201,97879,0.5,5,1
36165,79015,0.5,3,1
41953,41954,-0.5,7,1
49654,94742,0.5,6,1
33044,75629,0.5,7,1
59,51159,-0.5,41,0
43438,45842,0.5,8,1
39590,51643,0.5,7,1
16198,38452,0.5,6,1
16526,51082,0.5,6,1
35030,77743,0.5,4,1
52684,98441,0.5,4,1
53525,99637,0.5,4,1
40169,52684,0.5,6,1
41725,45631,0.5,5,1
13865,59249,0.5,8,1
11134,17678,-0.5,8,1
36165,79016,0.5,3,1
51636,56914,0.5,5,1
10277,33588,-0.5,8,1
45500,53172,-0.5,7,1
24277,24828,-0.5,6,1
22839,51559,0.5,7,1
9894,30212,-0.5,6,1
46649,91024,0.5,4,1
52201,83372,0.5,6,1
32309,74903,0.5,3,1
31055,73558,0.5,4,1
49757,50956,-0.5,5,1
21087,42730,0.5,4,1
39451,50956,-0.5,6,1
22884,65884,0.5,8,1
1190,48809,-0.5,57,0
30501,52484,0.5,6,1
32855,38688,0.5,8,1
14798,51839,-0.5,6,1
52216,97893,0.5,5,1
10277,12737,0.5,6,1
31958,70728,0.5,5,1
18421,47876,-0.5,8,1
10277,33588,-0.5,8,1
50112,95281,0.5,4,1
17407,50112,0.5,8,1
31000,51651,0.5,8,1
51343,96863,0.5,4,1
51343,96864,0.5,4,1
46455,90798,0.5,3,1
46455,90799,0.5,3,1
46663,51719,-0.5,7,1
40169,52684,0.5,6,1
16013,49865,-0.5,7,1
51175,96626,0.5,5,1
2470,14015,-0.5,91,0
31512,74025,0.5,4,1
18446,31512,0.5,7,1
53156,99165,0.5,4,1
42296,85937,0.5,3,1
34969,77657,0.5,7,1
42296,67791,0.5,4,1
52409,52410,0.5,7,1
36470,51339,-0.5,6,1
26226,68866,0.5,8,1
28376,43895,-0.5,7,1
52832,61340,0.5,7,1
53074,65117,0.5,8,1
49031,54219,0.5,5,1
9682,43895,-0.5,8,1
30749,41570,-0.5,5,1
34156,52832,-0.5,6,1
53074,99078,0.5,5,1
1621,39962,-0.5,148,0
1281,33688,-0.5,41,0
40908,44617,-0.5,5,1
49615,94693,0.5,5,1
52700,84223,0.5,6,1
26128,68777,0.5,3,1
10286,57159,0.5,7,1
28289,47579,-0.5,8,1
41954,85522,0.5,3,1
41846,43378,0.5,7,1
53339,99412,0.5,3,1
41386,84838,0.5,4,1
49203,72325,0.5,6,1
50090,58512,0.5,7,1
47205,91720,0.5,4,1
38856,45935,0.5,7,1
50088,95254,0.5,7,1
29821,49203,-0.5,8,1
38111,45471,-0.5,4,1
18846,62671,0.5,6,1
38856,42009,-0.5,7,1
53339,99411,0.5,3,1
53517,99623,0.5,7,1
30095,72582,0.5,4,1
41386,84837,0.5,4,1
12504,21410,-0.5,6,1
45612,89736,0.5,5,1
45612,89735,0.5,5,1
10911,44196,-0.5,8,1
30095,45012,0.5,6,1
53894,100178,0.5,3,1
53448,94355,0.5,4,1
26128,68778,0.5,3,1
10255,51518,-0.5,4,1
52217,97896,0.5,5,1
16964,51518,-0.5,7,1
17532,46543,-0.5,7,1
53517,99624,0.5,7,1
34027,43690,0.5,5,1
34502,37359,-0.5,8,1
43651,87435,0.5,3,1
47534,52296,0.5,4,1
42028,42461,0.5,8,1
47534,92130,0.5,3,1
22058,65234,0.5,7,1
50390,95650,0.5,3,1
36314,64867,0.5,5,1
37118,80076,0.5,6,1
20585,64016,0.5,4,1
32626,75199,0.5,6,1
52963,98930,0.5,6,1
49673,57041,0.5,7,1
39606,82771,0.5,4,1
34033,76661,0.5,4,1
34033,76662,0.5,4,1
53810,100088,0.5,4,1
18668,47564,0.5,6,1
16161,60741,0.5,5,1
50018,95178,0.5,3,1
46478,70236,0.5,7,1
29464,70879,0.5,8,1
50898,96254,0.5,3,1
28314,70895,0.5,3,1
50040,95199,0.5,3,1
50040,95198,0.5,3,1
43155,77381,0.5,6,1
41952,85520,0.5,4,1
24000,36314,-0.5,6,1
51620,54663,0.5,6,1
42153,85751,0.5,3,1
28745,52186,-0.5,5,1
31468,47853,0.5,6,1
47514,79036,0.5,7,1
26955,69578,0.5,5,1
31572,38785,0.5,6,1
30917,46795,-0.5,4,1
42222,52075,-0.5,6,1
53810,100087,0.5,4,1
40030,43912,-0.5,6,1
12423,52963,-0.5,41,0
47514,92111,0.5,5,1
52864,98800,0.5,3,1
37607,44574,0.5,8,1
50023,77403,0.5,6,1
52530,98258,0.5,3,1
41092,47983,-0.5,8,1
196,47983,-0.5,135,0
50023,65084,0.5,5,1
679,31572,-0.5,74,0
49025,76805,0.5,7,1
49025,94034,0.5,6,1
48366,93205,0.5,5,1
18026,51864,-0.5,7,1
33349,75964,0.5,3,1
33349,75963,0.5,3,1
16155,60738,0.5,7,1
34878,77562,0.5,6,1
32995,50846,0.5,7,1
18083,62093,0.5,7,1
52186,97866,0.5,4,1
47519,92116,0.5,3,1
29453,34430,0.5,6,1
35116,77836,0.5,7,1
21172,64507,0.5,5,1
52864,98799,0.5,3,1
23463,30223,0.5,8,1
53393,99501,0.5,4,1
46540,90881,0.5,5,1
37963,80934,0.5,6,1
43164,86926,0.5,5,1
39760,43438,0.5,6,1
39760,43438,0.5,6,1
43524,59206,0.5,5,1
50050,57937,0.5,6,1
16426,52194,-0.5,8,1
43524,87309,0.5,4,1
32419,47542,-0.5,7,1
49344,94376,0.5,3,1
46870,69185,0.5,7,1
53869,100147,0.5,5,1
45285,89394,0.5,3,1
42530,45369,0.5,8,1
46540,90882,0.5,4,1
45471,89589,0.5,3,1
21937,65128,0.5,7,1
36586,79462,0.5,3,1
34879,77565,0.5,4,1
47542,63180,0.5,6,1
43651,81321,0.5,4,1
18668,30751,-0.5,6,1
38084,81060,0.5,6,1
37377,48112,-0.5,8,1
18771,21883,0.5,5,1
41952,85521,0.5,3,1
32626,32627,0.5,7,1
11134,16347,0.5,8,1
48112,76905,0.5,6,1
11134,17678,-0.5,8,1
39801,49344,-0.5,7,1
583,16824,-0.4995408087690712,110,0
583,16824,-0.4995408087690712,110,0
385,1820,-0.498960498960499,40,0
11412,24568,0.4987468671679197,7,1
11412,24568,0.4987468671679197,7,1
2362,15251,-0.4983447798804288,45,0
2362,15251,-0.4983447798804288,45,0
2362,18069,-0.4983140361568149,46,0
2362,18069,-0.4983140361568149,46,0
99,23434,-0.4976930175330668,79,0
99,23434,-0.4976930175330668,79,0
5430,54949,0.4973544973544973,3,1
1798,9382,-0.4970117601696548,41,0
1798,9382,-0.4970117601696548,41,0
6632,55362,0.4968553459119497,7,1
163,11629,-0.4966415369078653,48,0
163,11629,-0.4966415369078653,48,0
2061,5495,-0.4965357967667436,7,1
2061,5495,-0.4965357967667436,7,1
1314,35609,-0.4964763791344018,81,0
1314,35609,-0.4964763791344018,81,0
6432,35343,-0.4962318087318087,41,0
6432,35343,-0.4962318087318087,41,0
1140,53709,-0.4957485575463103,92,0
1140,53709,-0.4957485575463103,92,0
204,41099,-0.4956031351558019,60,0
204,41099,-0.4956031351558019,60,0
9749,45616,0.4954954954954955,7,1
5722,55027,0.4945054945054945,4,1
5916,39625,-0.493705035971223,44,0
5916,39625,-0.493705035971223,44,0
8,31055,-0.4936281859070465,42,0
8,31055,-0.4936281859070465,42,0
6587,7038,-0.4932432432432432,6,1
4536,18951,-0.4932126696832579,7,1
4536,18951,-0.4932126696832579,7,1
4679,54712,0.4930875576036866,6,1
4656,15807,-0.4929577464788732,8,1
4656,15807,-0.4929577464788732,8,1
6961,8284,0.4927703875072296,8,1
6961,8284,0.4927703875072296,8,1
4946,14461,-0.4925576289791438,53,0
4946,14461,-0.4925576289791438,53,0
6054,7755,-0.4925373134328358,8,1
33,43245,-0.492433000525486,80,0
33,43245,-0.492433000525486,80,0
163,48433,-0.4923906150919467,46,0
163,48433,-0.4923906150919467,46,0
550,1489,0.4922165295824193,44,0
550,1489,0.4922165295824193,44,0
9006,56461,0.4918032786885246,7,1
10127,18200,-0.4915468718364041,40,0
10127,18200,-0.4915468718364041,40,0
10625,57335,0.4915254237288136,4,1
10507,57268,0.4915254237288136,4,1
1281,50811,-0.4914841849148418,45,0
1281,50811,-0.4914841849148418,45,0
3261,12051,-0.4912350597609561,135,0
3261,12051,-0.4912350597609561,135,0
11125,57591,0.4912280701754385,6,1
10648,26239,-0.4912280701754385,8,1
10648,26239,-0.4912280701754385,8,1
11105,37354,0.4912280701754385,6,1
11014,39936,0.4912280701754385,6,1
11473,57797,0.4912280701754385,7,1
11306,57698,0.4912280701754385,8,1
1513,34042,0.4911971830985915,8,1
1621,53680,-0.4911242603550296,149,0
1621,53680,-0.4911242603550296,149,0
265,41093,-0.4911229471815357,50,0
265,41093,-0.4911229471815357,50,0
2859,19765,0.4910714285714285,8,1
11190,11191,0.4909090909090909,7,1
11190,11191,0.4909090909090909,7,1
11225,45089,-0.4909090909090909,8,1
11225,45089,-0.4909090909090909,8,1
12110,32248,0.4909090909090909,8,1
12888,58647,0.4909090909090909,8,1
12444,58391,0.4909090909090909,4,1
13078,13354,0.4909090909090909,7,1
1236,13155,-0.4909044972208186,91,0
1236,13155,-0.4909044972208186,91,0
12636,42706,0.490566037735849,7,1
13259,58879,0.490566037735849,8,1
12855,59410,0.490566037735849,5,1
12153,44521,-0.490566037735849,8,1
12153,44521,-0.490566037735849,8,1
13878,59258,0.490566037735849,5,1
13029,59543,0.490566037735849,4,1
12620,59239,0.490566037735849,3,1
12815,59382,0.490566037735849,4,1
13431,58982,0.490566037735849,5,1
8406,12844,-0.490566037735849,52,0
14314,56831,0.490566037735849,5,1
14204,59445,0.490566037735849,5,1
1952,8433,0.4903640256959314,61,0
13397,30052,0.4901960784313725,7,1
15929,60598,0.4901960784313725,6,1
15739,60464,0.4901960784313725,4,1
13894,20699,0.4901960784313725,5,1
1059,48165,-0.490079365079365,80,0
1059,48165,-0.490079365079365,80,0
16103,60704,0.4897959183673469,5,1
16977,43868,0.4897959183673469,8,1
17201,23021,0.4897959183673469,6,1
15799,61462,0.4897959183673469,5,1
17253,28977,0.4897959183673469,6,1
16520,60980,0.4897959183673469,4,1
16369,60855,0.4897959183673469,6,1
17067,43422,0.4897959183673469,7,1
188,7104,-0.4895062544045102,74,0
188,7104,-0.4895062544045102,74,0
16622,49042,-0.4893617021276596,6,1
16636,31404,-0.4893617021276596,7,1
16622,49042,-0.4893617021276596,6,1
10576,16166,0.4893617021276596,6,1
16636,31404,-0.4893617021276596,7,1
10576,16166,0.4893617021276596,6,1
16350,61848,0.4893617021276595,5,1
16517,46487,0.4893617021276595,6,1
16263,61770,0.4893617021276595,3,1
17203,62525,0.4893617021276595,6,1
17310,62609,0.4893617021276595,4,1
16618,53064,0.4893617021276595,7,1
17506,61679,0.4893617021276595,4,1
18036,62068,0.4893617021276595,5,1
17903,26244,0.4893617021276595,6,1
16131,61694,0.4893617021276595,4,1
18467,34128,0.4893617021276595,5,1
4406,30656,0.4891774891774891,7,1
17884,35897,-0.4888888888888889,6,1
17884,35897,-0.4888888888888889,6,1
18798,63792,0.4888888888888889,3,1
19847,36784,0.4888888888888889,7,1
18789,43457,0.4888888888888889,6,1
17884,63064,0.4888888888888889,4,1
19714,34263,0.4888888888888889,7,1
19440,63118,0.4888888888888889,4,1
17507,30025,0.4888888888888889,8,1
18552,58004,0.4888888888888889,5,1
17464,62757,0.4888888888888889,6,1
18924,62729,0.4888888888888889,5,1
19455,28895,0.4888888888888889,8,1
19879,63461,0.4888888888888889,7,1
19295,62182,0.4888888888888889,8,1
18956,62760,0.4888888888888889,7,1
18958,62763,0.4888888888888889,7,1
2506,5966,-0.4887640449438202,45,0
2375,4593,0.4886075949367088,8,1
21428,64693,0.4883720930232558,6,1
20925,64320,0.4883720930232558,7,1
20377,53183,0.4883720930232558,8,1
18978,33902,-0.4883720930232558,8,1
21595,64853,0.4883720930232558,4,1
19415,64349,0.4883720930232558,5,1
20653,64068,0.4883720930232558,7,1
19356,54650,0.4883720930232558,5,1
18978,33902,-0.4883720930232558,8,1
19370,64301,0.4883720930232558,4,1
4582,6490,-0.4882629107981221,6,1
4582,6490,-0.4882629107981221,6,1
4350,41370,-0.4881068752036493,49,0
4350,41370,-0.4881068752036493,49,0
1063,8352,-0.4878462039752362,47,0
1063,8352,-0.4878462039752362,47,0
22599,65649,0.4878048780487805,8,1
21117,56877,0.4878048780487805,8,1
23657,66597,0.4878048780487805,4,1
20403,52696,-0.4878048780487805,8,1
22186,65317,0.4878048780487805,7,1
23538,66481,0.4878048780487805,4,1
22630,65670,0.4878048780487805,4,1
771,22952,-0.4878048780487805,129,0
20774,48337,0.4878048780487805,5,1
9046,21889,-0.4878048780487805,7,1
21416,66099,0.4878048780487805,5,1
22877,65877,0.4878048780487805,6,1
21728,66399,0.4878048780487805,3,1
20403,52696,-0.4878048780487805,8,1
9114,56510,0.4876033057851239,7,1
594,7295,0.4875115633672525,7,1
790,35932,-0.4874939874939875,60,0
790,35932,-0.4874939874939875,60,0
8792,51137,0.4873949579831932,5,1
22490,67116,0.4871794871794871,3,1
23942,40750,0.4871794871794871,7,1
25157,65627,0.4871794871794871,5,1
16744,24761,-0.4871794871794871,6,1
25076,67831,0.4871794871794871,6,1
22918,67548,0.4871794871794871,3,1
24269,34979,0.4871794871794871,7,1
22858,24660,0.4871794871794871,6,1
23229,67837,0.4871794871794871,7,1
23906,66810,0.4871794871794871,7,1
24441,46487,0.4871794871794871,7,1
24219,67058,0.4871794871794871,6,1
9480,18173,0.4871039056742815,8,1
9480,18173,0.4871039056742815,8,1
383,6336,-0.4870179063360881,58,0
383,6336,-0.4870179063360881,58,0
3201,9072,-0.4865513928914505,55,0
3201,9072,-0.4865513928914505,55,0
24516,69063,0.4864864864864865,7,1
23983,68553,0.4864864864864865,4,1
