Dataset ID,Test Name,Parameters,P-Value,Alpha,Conclusion
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample28,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.99000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample28,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.8691308691308691,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample28,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample28,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.0349650349650349,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample29,KS Test,,0.7473583200173264,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample29,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.975024975024975,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample29,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.987012987012987,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample29,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.984015984015984,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample29,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.0699300699300699,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample30,KS Test,,0.9547928398625224,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample30,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.8901098901098901,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample30,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.3996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample30,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample30,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.4555444555444555,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample31,KS Test,,0.6363768258981324,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample31,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.8551448551448552,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample31,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.5284715284715285,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample31,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.998001998001998,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample31,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.2577422577422577,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample32,KS Test,,0.0217818518635146,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample32,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.7962037962037962,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample32,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.7952047952047953,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample32,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.968031968031968,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample32,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.8071928071928072,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample33,KS Test,,0.3055535973080865,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample33,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample33,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.0459540459540459,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample33,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.8851148851148851,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample33,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.5664335664335665,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample34,KS Test,,0.3646067250816111,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample34,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.6163836163836164,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample34,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.6103896103896104,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample34,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.7742257742257742,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample34,Bivariate Equivalence Test,"K=24, #class1=253, #class2=331",0.2297702297702297,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample35,KS Test,,0.216052787130302,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample35,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.7542457542457542,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample35,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.5884115884115884,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample35,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.977022977022977,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample35,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.2867132867132867,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample36,KS Test,,0.4526478690221805,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample36,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.998001998001998,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample36,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.8671328671328671,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample36,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.973026973026973,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample36,Bivariate Equivalence Test,"K=9, #class1=253, #class2=331",0.6793206793206793,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample37,KS Test,,0.9093020167598996,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample37,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.6143856143856143,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample37,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.955044955044955,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample37,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.7852147852147852,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample37,Bivariate Equivalence Test,"K=14, #class1=253, #class2=331",0.0689310689310689,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample38,KS Test,,0.9233000467132166,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample38,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.8761238761238761,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample38,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample38,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.8911088911088911,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample38,Bivariate Equivalence Test,"K=15, #class1=253, #class2=331",0.1258741258741259,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample39,KS Test,,0.5853998359211418,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample39,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.7982017982017982,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample39,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.988011988011988,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample39,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.989010989010989,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample39,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.5634365634365635,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample40,KS Test,,0.6473662494226935,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample40,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.906093906093906,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample40,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.8021978021978022,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample40,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.994005994005994,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample40,Bivariate Equivalence Test,"K=10, #class1=253, #class2=331",0.8611388611388612,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample41,KS Test,,0.6793752363243566,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample41,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.991008991008991,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample41,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.9370629370629372,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample41,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.999000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample41,Bivariate Equivalence Test,"K=10, #class1=253, #class2=331",0.1418581418581418,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample42,KS Test,,0.9687250855291984,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample42,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.994005994005994,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample42,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.999000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample42,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.9690309690309692,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample42,Bivariate Equivalence Test,"K=24, #class1=253, #class2=331",0.1928071928071928,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample43,KS Test,,0.3173772846755844,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample43,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.949050949050949,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample43,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.948051948051948,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample43,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.9090909090909092,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample43,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.4185814185814185,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample44,KS Test,,0.8977175530647176,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample44,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.997002997002997,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample44,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.999000999000999,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample44,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.6293706293706294,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample44,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.0959040959040959,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample45,KS Test,,0.855792886516761,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample45,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.949050949050949,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample45,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.958041958041958,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample45,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample45,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.2357642357642357,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample46,KS Test,,0.4366018386349405,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample46,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.946053946053946,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample46,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.7392607392607392,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample46,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.9790209790209792,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample46,Bivariate Equivalence Test,"K=12, #class1=253, #class2=331",0.9690309690309692,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample47,KS Test,,0.9652557716795008,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample47,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.8971028971028971,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample47,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.8461538461538461,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample47,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample47,Bivariate Equivalence Test,"K=20, #class1=253, #class2=331",0.2867132867132867,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample48,KS Test,,0.8359411492567266,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample48,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.7962037962037962,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample48,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.992007992007992,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample48,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.7102897102897103,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample48,Bivariate Equivalence Test,"K=9, #class1=253, #class2=331",0.7322677322677322,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample49,KS Test,,0.1196352694140776,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample49,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",1.0,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample49,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.8141858141858141,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample49,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.997002997002997,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample49,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.8641358641358642,0.0166666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample50,KS Test,N/A,0.8196853735899652,0.016666666666666666,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample50,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=900",0.996003996003996,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample50,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=898",0.9300699300699301,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample50,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=894",0.986013986013986,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D1_W0.5_Neg-2kNodes_Sample50,Bivariate Equivalence Test,"K=8, #class1=253, #class2=331",0.3786213786213786,0.016666666666666666,Fail to Reject H0
