Dataset ID,Test Name,Parameters,P-Value,Alpha,Conclusion
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample28,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.4075924075924076,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample28,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.2137862137862138,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample28,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.6503496503496503,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample28,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample29,KS Test,,7.296355483192605e-18,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample29,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.1668331668331668,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample29,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.3516483516483517,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample29,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.7232767232767233,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample29,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample30,KS Test,,2.008044066213473e-14,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample30,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.7442557442557443,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample30,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.4695304695304695,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample30,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.3906093906093906,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample30,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample31,KS Test,,6.6115378733998055e-19,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample31,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.6963036963036963,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample31,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.996003996003996,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample31,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.944055944055944,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample31,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample32,KS Test,,2.8912010278599293e-16,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample32,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.1708291708291708,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample32,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.0109890109890109,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample32,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.0579420579420579,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample32,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample33,KS Test,,4.5631440303374187e-17,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample33,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0969030969030969,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample33,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.3356643356643357,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample33,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.0109890109890109,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample33,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample34,KS Test,,3.4940175712248722e-19,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample34,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.2917082917082917,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample34,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.971028971028971,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample34,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.5174825174825175,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample34,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample35,KS Test,,1.95342906295639e-19,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample35,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0509490509490509,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample35,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.3786213786213786,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample35,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.3646353646353646,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample35,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample36,KS Test,,8.899588277615912e-16,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample36,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.7032967032967034,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample36,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.968031968031968,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample36,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.5544455544455544,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample36,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample37,KS Test,,3.76048222967292e-10,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample37,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0349650349650349,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample37,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.0109890109890109,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample37,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.7822177822177823,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample37,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample38,KS Test,,1.1784787659542813e-12,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample38,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.948051948051948,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample38,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.985014985014985,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample38,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.2387612387612387,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample38,Bivariate Equivalence Test,"K=9, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample39,KS Test,,7.495507263784103e-15,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample39,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0199800199800199,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample39,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.0049950049950049,0.0055555555555555,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample39,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.4515484515484515,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample39,Bivariate Equivalence Test,"K=12, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample40,KS Test,,3.881725692593803e-16,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample40,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.6633366633366633,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample40,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.7052947052947053,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample40,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.994005994005994,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample40,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample41,KS Test,,5.610068114374448e-17,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample41,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0009990009990009,0.0055555555555555,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample41,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.8851148851148851,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample41,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.6063936063936064,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample41,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample42,KS Test,,7.158535275792151e-15,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample42,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.973026973026973,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample42,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.97002997002997,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample42,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.972027972027972,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample42,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample43,KS Test,,9.089490535602414e-15,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample43,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.984015984015984,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample43,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.7872127872127872,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample43,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.0259740259740259,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample43,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample44,KS Test,,6.113494043349385e-20,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample44,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.2507492507492507,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample44,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.7072927072927073,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample44,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.6263736263736264,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample44,Bivariate Equivalence Test,"K=32, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample45,KS Test,,1.793393021608216e-17,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample45,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0779220779220779,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample45,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.7262737262737263,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample45,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.7822177822177823,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample45,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample46,KS Test,,2.5961852969262743e-14,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample46,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.8211788211788211,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample46,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.6443556443556444,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample46,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.4395604395604395,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample46,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample47,KS Test,,1.9808792429295376e-15,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample47,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.6373626373626373,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample47,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.8641358641358642,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample47,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.0509490509490509,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample47,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample48,KS Test,,7.437064401011811e-15,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample48,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.3776223776223776,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample48,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.936063936063936,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample48,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.4865134865134865,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample48,Bivariate Equivalence Test,"K=34, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample49,KS Test,,6.373686738487104e-18,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample49,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.0669330669330669,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample49,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.5324675324675324,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample49,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.0369630369630369,0.0055555555555555,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample49,Bivariate Equivalence Test,"K=32, #class1=501, #class2=663",0.0009990009990009,0.0166666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample50,KS Test,N/A,5.733108451869265e-18,0.016666666666666666,Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample50,Independence Test (Color: 0),"K_marg=8, K_joint=8, n_samples=1800",0.998001998001998,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample50,Independence Test (Color: 1),"K_marg=8, K_joint=8, n_samples=1796",0.055944055944055944,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample50,Independence Test (Color: 2),"K_marg=8, K_joint=8, n_samples=1790",0.6393606393606394,0.005555555555555556,Fail to Reject H0
SmallWorld-Beta0.7_K13-Rho0.5_D5_W0.5_Neg-4kNodes_Sample50,Bivariate Equivalence Test,"K=8, #class1=501, #class2=663",0.000999000999000999,0.016666666666666666,Reject H0
