startpoint,endpoint,weight,edge number
0x02a9c1ecdc6dca8a15d3035c3422cdbd1b8c6237,0x7b0afbbab9b674040dfa791579b6cbdb931c37b4,15509.887770626561,569
0x7377472963b82385c32a97735ea236c6db8036d8,0xcd0224a312066348b21dde642b4a88a0be8af3bb,12521.186619670962,570
0xc1ae19884e5d529872028c3ec1c9fe259d4275b2,0xb6ebb8a35948ad86052e78da2a2ee2d8197f919b,15346.638090732455,571
0x85325abae53326a0850a742bbd664db8ae29d3b9,0xbb2446b93f24e61c733aeb8cff1c82400e412974,17656.035716309696,572
0xd0c1b21a6179c33593158ff9c04d83a6398e3c4f,0x2427fcdc1033586ba672780fea1d662e75681dcb,14404.908545929278,573
0x6490b0f45b77ff7ea622b24ac76f251a63f8e44e,0x941d8fe955554da8fb7d8b41cff739bb824dce0f,14076.017344801949,574
0x962410e3a5e34b5b53ade59b698cf492515c1ee3,0xad3b8de45d63f5cce28aef9a82cf30c397c6ceb9,14507.082966446196,575
0x1b89b779e80271c41b1f68ae3faa420f7ca678ae,0xf54bbc643ab9f5d23a995afb9aa0d1f523b5d3dd,13358.293798788845,576
0x1c97c1271760b2619b6b29b289fc53a44dcb5b12,0xfff61889339b01858cc0b3034ecc59aa7f47db25,14531.477795021421,577
0x57537fbd3a4dd084f6bdf76baf88ec87955ddecc,0xb369fc07c513e166a43b07400c92541eafe4f71b,13969.356136184499,578
0xca34200a0f5750711c733e357e194de2d8a63ba7,0x22d1777a6b6ca61ea486ff869eb4989d7cfd420a,16074.34501010106,579
0x9d10a2151ac5f09d5b485902dee494a06a427424,0xb0b2f6fc707fbb7f9d27a9f4fe0cb0d6b39a0155,13965.63336474752,580
0x2d2e9bc176773d49eea98d6983fb4931d1d87707,0x16dfa2c3b52aae5eaaccd191fa7d2849e6dd4210,12741.231230921881,581
0x437f9aab33bbe43482bed14c5eeb9d101a9532db,0x5c46b264ca2c7a9c96bcbcd72fd6b130464cc3d2,19027.672754184056,582
0xbd9407cd80008ab4ef633025b88e403af9e01386,0xc338a59961876d08d5200833c2d77192a10716d0,13758.409245762385,583
0xd7a497194fc58cee9ae09834095ff4aece737472,0x30a345492deac68dfe3ba037f15c3397cc3ff606,14718.665670979879,584
0x6fdc047c2391615b3facd79b4588c7e9106e49f2,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,15055.88768823694,585
0x4e146e3c800bb3000f80a7ac3c07df940775b8bd,0xfff61889339b01858cc0b3034ecc59aa7f47db25,15981.839710050983,586
0x0f91c61e58fd468b96f50aa53673b9ffccfaa89a,0x908418cf209864ca683aafd249bcb06ce183ce95,17339.74184982499,587
0xc6eaf02209644f3eb4bca3233ddb889670f7e4f7,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,16439.715117263746,588
0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,0xd970cbd2b947d4254a5db4c918943fe72189a502,14122.376658163192,589
0x02f1f6230a6978e2b12b2df8224324adcdeed1e0,0x70821b31d5aeed59ef1f7b0d09123cf386103c3f,16962.846667491347,590
0xd30b1438356a78045a64675cf9b6a0c8d401370f,0x9fe4670d79e9210348fd39603c0dc04213b1cbdd,15475.438447613436,591
0x757e936769ebc13de3e88f783169b547e76c1f84,0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,14162.963289048574,592
0x6ca5002038d78cb7c3cd12457c13273e0182c46d,0x153878e6d9c2eaf0db66336b6bc0d378b87789da,13307.062316699292,593
0x5b3c49dc48b4c9d92f2a7ecb088d424ef5e86337,0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,17091.718459384272,594
0xca8142a72aad34f571bc2daa4b52a6d14dc9224f,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,15357.076253161942,595
0x06b7ab84b65c20ef760cf7a52903a9c903f61cab,0x0ff5fa23bcf0013eacf84dee5627c6033896dcdd,12778.100949544907,596
0x3062bb340d09613209c92c051de077c782a32d21,0x828e57a298f4129548a8817acece3ce25fdcea6e,15266.079409386195,597
0xcdcace0693e828baa1857ee5b127419bb5e7fc56,0xa111969b0aa946eb61a3aaef86489875b9620777,15091.789773085153,598
0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0xbc9bc0162fe1ef6624c4f9ea0139576e7407a99d,13694.175772226708,599
0xb369fc07c513e166a43b07400c92541eafe4f71b,0x1a36a5e00724ede9f2058040c61f7e9ad0b0daf0,13327.155210542956,600
0x450961bd132ac583481d46c9f47ee5518b90f1fa,0xce35eda336a802ab5c4fc688ca2abcb63ece85b6,12735.631877909627,601
0xe37126a5b0724737b516b97d3fb92311021e235d,0x9d76c41733f280594369698d6e3e725b0272ad9e,13924.741374039213,602
0xba786f8ea9c1474ee19f8b9792fce16bf25ed6ee,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,14673.894321838994,603
0x8749c4468889f9e88f248e45f3dafd0025aeb051,0xae78d0205239afc14f30e731c0d0afe0b42ca042,16440.87529210859,604
0x79462b1b18bbc3b0ad1d9f9e5bab27d80483ff99,0x9a8e6091512b7e88ed9e6bb620800f96598b7a07,16117.802445953304,605
0xa98da176ad0a49c8115211686641f1a6c2530830,0x108d9a86517bdcbf84dcafcfa958d5213961c40e,14847.264117313627,606
0x3f54c944ac2c388bf5f72592465a502dd126f6b8,0x78450ab2854da2fbb328b5e45d17755fcc7f0c39,11453.164581831707,607
0x84a1162b6051c965c05a1bf04e7637dcdec899e6,0xac7e43a84c5071cb45a343356a4302fe6de0108b,13148.599143807955,608
0x2bd88084252b1f063e8198ac38ed374720951c6a,0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,14898.154135339455,609
0x44254da8674f7b629e0b90c3c9af754db2d19c3e,0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,14529.595983356792,610
0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,0xa62607561065305ecf28a2ce8a3abe4f8486a99e,15628.618395273115,611
0xc9bab34028dc48763fa1ea144e8f51dbda1ccf51,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,641.2169081523807,612
0x72bf0dfb18e52ecff950c16610aa8f48b66ae942,0x7f44f420825c537eb5ec849b7e229c3df253c7f7,13352.151403827254,613
0x5c46b264ca2c7a9c96bcbcd72fd6b130464cc3d2,0x245680379283e6c8d6b8e0bce5aef605d7092e7f,14299.51628390457,614
0x80dbc2b0537d0b95d33a9b1113b956ed0b07ea77,0x6052ba813476bc1a645b8aefd506802aaf80fff5,14226.580607598258,615
0x231dd8e2959e878a59a26ebdbf6f7d122403f350,0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,15127.616093416857,616
0x503a83a4233e05cbd8d5a3ba1e5e2bf1cbec34d6,0x11f40ae67f6b648e8b4bbc2d1a04c665214f7d25,14175.488478659478,617
0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,15807.15209854684,618
0xf401a86f5328ad20367b9676544e77b5f4912622,0xccf9d76cad446e4141cd7881b2da7caec870faca,14617.547493209979,619
0x65e018cb96069e2fd18c29d2050e14cba4b2b06d,0xd78ae0cc628fc633cbc15641831fdff191d1dc9b,17490.29339341461,620
0x594f45114e108d0cf2bedae368fba91ca799da54,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,13835.110923846178,621
0x4c912712cac381ed14696868e0d776e5b198f0ef,0x6b8822ad2722e84e3d1c6119de02de9e2a725358,13635.511360908262,622
0x4aded6354057f6dce65007b591c343ff718a42e8,0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,13149.146126568883,623
0x25b24fa3a7fdbb89787febe27b968689f5f9abd7,0xe3a6cd88ac64f4244e9a8f96e33734721b3c6459,14877.329209376694,624
0x96202663bba41414cb6d43dddb50663d8c392537,0xae34985278a13e1da132a34dd0693620d88ccb72,14402.949520536959,625
0x12f475db2ca180f94d381b17ff3581b5fd56c8cf,0x6220a921f7a456e678799b84405cf012e6381820,15758.991948106079,626
0x9c9a1e6a7124d11880475752d942b3ffa9bd1629,0x4eb76e99a2d162b983db0524c381db6d2f4325b0,11825.910421422248,627
0x99ffe55fef1df03cdd9e7ef2ce774c459124bac1,0x8e9128d3ba0b152db5aee7fd38754354902d8651,15596.495493554474,628
0xeb1ace6be0f69e1b5bcc0127d3f0d338b5c7fc8a,0x6052ba813476bc1a645b8aefd506802aaf80fff5,14587.990223974883,629
0x3a4a096e18d69bdc5cfd2505c45b019f34b323eb,0xefae1cf982443f078d8f5d95b8e6ef931a20b559,15546.857263793252,630
0xeb57df95b6822a78c2be987e14df39eb23221134,0x2218d4d12de8f2c05150e12547bc6901f81a1c3d,14469.861104574986,631
0xa08d2ae262a2181cfaef98f76adbb10396504fcf,0xca36b5b4d2116e36c06b015c91a428485a47861b,12184.541327878616,632
0xfdd663e22a7a66c707d6001c93ecf435926b7fa1,0x9cdb219746b0dc7cfbba17ad6070c8a643adc4eb,13327.294684575118,633
0x0ed9a86e19a3eb8081c036e7bc9e51f4c835c9c2,0xda9e7e0931d79edcb666d3b0e7b12f8bad18201c,12811.122474205637,634
0x8b3fa8981bb643790e279a5e2829584bd717b194,0xd37c6b8b5c6d362ee4ba439ddca3056f880cdd3e,17124.66278352752,635
0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,0xefd944a8b19989fc05e41a3be3a5125c55f2486b,15711.081928426775,636
0x4bfe6fa35149db081520aea5e503946572718756,0xb8f622392d62bf1b4cc825591ed7fafdf8409216,14291.822030163974,637
0x6fda79548c7d7a50baf39d7cd73f9365a5b485a4,0x29bfe9cc61efaa723260ef3fde93e8b21684fc0e,15103.172557773258,638
0x66b871992b2d3ebf1e5b94699275469800e796ca,0x16cac4488ea52c294dedbdcdb6906fa73a088380,13413.257679214359,639
0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0x6c86f82976bb8f21e7a4808fbb015b9daf8af51d,14368.653786231656,640
0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,0x4dfee17dae2eb2791086837ff8a02070fa201828,16166.357195868939,641
0xe79cfaf34f8d8c3e20a2a202ee64e2542b74f78f,0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,13967.004858925524,642
0xfd20983b9a76f4d9e972208a3cc9ffbccb6e9786,0xf6746143540275200ee57c4b2aeee4757498aacc,13321.733214228438,643
0xdb3564910c72d28b7a403fd922a8dbdabe17f1cb,0x5b0962b9323c1eced90dd8b257459e168cd58a39,15512.099182969581,644
0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,16575.207627776006,645
0xff4ad17b86a1a52511777aab39db4c94fa4f1753,0xa1154e580cec142f95096507d91a8ca0f85ab5f3,14930.065359423897,646
0x2b1855903a4ecb9bc5e86e570b86990d03cb1101,0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,14287.296467694614,647
0x672d13b14f941293410a5739080d71c8f9f6e0cd,0x69919f30bedfca39f0d897328100d22381567fc2,15322.462749961338,648
0x1dbe65c1078ef62ef4c5d1d0d2ffe32b59e1079b,0x86603120af1e76f8c8550c3f854ddffb93db14bb,12851.32562881708,649
0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,0x55c98683de5bef9456cc9b82a87f0d8e942c7d6e,14995.751443218034,650
0xb2e2e656aaaaa0edf8a448d9a2cb6ea1d0cb6860,0x2db898c7146a79658284d3c1f378b0bd4de02348,14598.885511017914,651
0x2d0f360af8d1465d32e7908f1f3e4c4735acebb3,0x555fac4d0e5e7fde0786743fcbdcbb0a62880776,14609.914686485992,652
0x153878e6d9c2eaf0db66336b6bc0d378b87789da,0x672d13b14f941293410a5739080d71c8f9f6e0cd,15342.793746101433,653
0xef2a609fa737236b6bfa3d9a7bcde22c7c59c80a,0xdb3564910c72d28b7a403fd922a8dbdabe17f1cb,15723.948449543872,654
0x2fc98100f327a4e3512c974e108e5fc67fb75a24,0x0d909885a1c61f35e57144b2bb007d5e9f7b6e43,14535.35754563376,655
0xb9b49ff25bbd5da9151435cb1df85f0b20821b42,0xf454690f55bcddc5d8a29268d60bc158c49da5bc,14358.908701668024,656
0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,0xd96f61963ba7d0307dd83162f0756dff47cb436c,15573.165334571746,657
0xb3a82255a9c3f30acb36bb140d132725e0815846,0x13d92b018a9df83afae540116c72f665e89786e8,14008.277330178475,658
0xe44c60348b0836478cbd251beaa28da2a4125794,0x617b83371b4c65debb6c2e90de89c827ddcb0884,12687.740929503292,659
0x85325abae53326a0850a742bbd664db8ae29d3b9,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,14312.415102825538,660
0xfe27ba54503b6b3d265ecd53912916afa3316786,0xf6511ed068459cab3225fb900437fdfae446e53a,16434.879835886793,661
0x23e7d4a7b30c95bd96e091ca63aa6f27a242b2ae,0x47989ac5c0879ef6ca9f0278735453e53708a949,15140.522543586289,662
0xe940b8c67021d82d3ddf2a8e79e8b93527e20a11,0xa24d3657c13f26c04c8a393cbcc12705d6ac8abf,15825.687779165433,663
0xb00cb4635987b6c1cc415d8912480bd8f350e1c9,0x7bb7a3934a45a87497deb509d07cc093b30c8bc4,16944.760644921094,664
0x3694121d06a6f006b7ad72a2dd18eda68e45ac2d,0x07ae54d2cca63499e1b18bd44ef724cd2b1504cc,13819.735022153734,665
0x0e6465657d692d29453ebf5f46390c0062194540,0x657fbadb17171ab2c1ad73234baa006235126f98,13409.53287347046,666
0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,0x73b99dd8ebc9aef2541068b31333e79a413ed079,16518.005261557457,667
0x9fa9f520f65ecee157a73126a6de3a9adbe31eaa,0x646142948a3add1d05edb7789d73a14ef261e109,14085.669686775616,668
0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,0x5ae90e54815798b7f1056cc01a38978d40a71d95,14184.574689965046,669
0x18ac43c108c55f7203d6cf545142c747e91b1e2b,0x577754308538f4be10a41afb4f8900cd24d7098f,15498.351596378692,670
0x8771d262c0c31da28a8c42b89d8cf3fb8396e6dd,0x19d9550000882e899548c4878a683b7be35e2609,16102.815456252116,671
0x1bb2709ec3e970c36b6fcda1eba92a7734440f74,0x9cff17eb637713a663af0a0a5326b755838f757b,11937.080085570467,672
0x3bf693e243818239910d10ddea5d88ff88e2d5af,0x8a77018f8f3d6b6a0119c47245323a3007c7fcce,15586.349831927611,673
0xc095e28960f2e4078176b3191a65f59944070cfa,0xc3b34de3e302dc5c357c9647b1bd223eea847ff5,13803.00971458655,674
0xd139ad944b14d015cc91df97b6231b6b236b4d33,0x691649f8bff990271b207da5b09c7e6e3c9a20b4,14434.045446114082,675
0x295d4a1694a54c2eb4cb7b8b266b98e08a06a08c,0x3f4378d89f9c0443a64e0185be01dfd05f0fcdb8,16274.501066876095,676
0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,0xbff88e2348397b1cc45c391e39500857d958e096,15134.701063910996,677
0x213545e17ebefaf9623f78e374412915423518ac,0x88b8bd8bfa1f2ba63f7c9c3613596b98eee4cfbe,13863.246598677673,678
0x7546f7d1e51eb729ddc78a924c293371ae3c5e53,0xe442daff205539b9d01ec135cc46c4e353b54cf2,14859.038047532373,679
0x955858c5e0691e793694fdfcf09a1c898d8b3d72,0x5a73e3e33c6a710d4b8b166165604799e7529e99,15438.681567389447,680
0x882e66becb699db65a45f80613995658b2f73150,0x57f17747698d0052bba57ce427a764a9971d5724,15430.210132684755,681
0x2427fcdc1033586ba672780fea1d662e75681dcb,0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,14716.262434176148,682
0x686a8b430367c292a7da11cea19341750a3ca571,0x2b3cd5110e84f8f43e132c4b99caa8091d9e4a18,12803.499880635547,683
0x9cff17eb637713a663af0a0a5326b755838f757b,0x27e1b1ea8116feee71947c2de2d0ac741d5ce77b,13938.159524157629,684
0x4de3598a3ffe26dfbee7d03c2fa26ff3f68e6f18,0x7ebbf91301ce1f62165accdb1bbc6b4b6cca05ea,13205.62416,685
0x081ceadbcc5c2f293711b102652baa1cbccf4e52,0x61beb24799b2955d1faa1a1bb1b6383b88158226,13622.200694945592,686
0x13d92b018a9df83afae540116c72f665e89786e8,0xec6d746b6e10d5a78997ecbfe7612eda26adc04b,14704.715023374152,687
0x2c934cd327d06eca3c8232ae66a818e1d9daf0c9,0xcf1d232d32a59d5cb3c693171b13adacfdf9ccd6,15662.96054461266,688
0x8404e719afe4ea4f44685159786a1dc2a0ae4cb8,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,15090.863337844614,689
0x6fc2237d1414b0d8901973a0428e5998421f589f,0xb2c0119eea2cbe76b869535065bd2e60882d07a8,12233.799236872821,690
0x96afc90cf5f7352fce41024eb6e11076ee445acc,0xcd911350d6fe15e85145d6e03f2573e19b1bc9bb,14782.419565742399,691
0x7546f7d1e51eb729ddc78a924c293371ae3c5e53,0xef361793cd6573a2ea89fb9913efb850fa5430f0,14008.30170450678,692
0xc4e8600d5e8b478caf4443955369b48d72d00719,0xa22177fffa5c896a402f52a47facc43b98e96eb7,13630.845168341853,693
0xdc3c375ebad13419c6e1c9637582390978326f30,0xcd19a8ffd47a6358b4eaa3ba2dfd223f6c3e91aa,14603.30561832578,694
0x41625efc8faf9a45b7e2573215897be5a4753c51,0xbffe0b1cdda8f6a71d40a15368b476b622f1e0ed,15543.97342265508,695
0xe39ec067dc8caca519b0ef9d7c7218a6ad20bc36,0x4fce99d458b0f6a7398cf9c1de852b57f237b391,15776.146080659997,696
0x3858650b1ec0fb8be9e116ea526a16d3427fbc4f,0x572906117c208dea91245c9cf87180c1248f5f48,15688.795861290131,697
0xd0c1b21a6179c33593158ff9c04d83a6398e3c4f,0xd2cff98e8e707049db92500414fec6f0bb5c895c,14962.06688005543,698
0x62a08fb25dd44f8c7e6150fd79773793d311f43a,0xa182118703eca1c8a55b242298bda53985f1fb07,13702.847485758704,699
0x7a6cdf9312765b59d52a683055d636ec5d83f0a0,0x1a449fb2e65853dcf49451577cae1834b6505693,12358.747123948533,700
0x64694db68cb902406d4c232f4064e49f5bf9b591,0x5b3c49dc48b4c9d92f2a7ecb088d424ef5e86337,14843.643531176509,701
0xa5b7fa41e93cbfce4ba77b40fc8c4928fd51312f,0xbb42bf0e506e316ebb4333c14c28b97054e60d87,15298.193874758777,702
0xac8faba6410d0b51c4f5209df09df9df09cb8f8d,0x1f417f20375bd5610bd91bdef059c71fd38185c1,14724.38779607325,703
0x2c1a91f45c0decdbf8c2b84abdb0a349237f7f41,0x164510386384099c0a9655c61c2b55d025fd750e,14759.395314169546,704
0xfcf7746b6a779785b8ad57b73519b8b446ab81ed,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,12919.411933182659,705
0x8fc6113f672cc56ce9ab0b7f663d68250dbc3e08,0x29c8e4fc4a6e6b75c64fed03262b7baffc75895c,15493.90458910797,706
0x2990baa73eb7edbb689b92364945d0cb7132edd5,0x7cadcf96eec22cc067063b96ab4f6cb996d391ec,14191.389572058886,707
0xdd2a6104563d84dbf28c974c2532c62a2ab0b6ea,0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,13374.29088670972,708
0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,0x5395a955ac3ebad1a948e9cbd3e8f47f9ea94ab9,15568.658604603721,709
0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,0x606f05a1561d08e29f4a943e6b2c48469172c12a,14305.311953769422,710
0x7c1e9d856ed64a295038809eb90cfd32e2af73f2,0x7b058ae1e9b70e6ceea6e5e955ec911fd78c2b50,13006.671910106912,711
0x0fd40817091612a919e4393fd4cdb25b6112e31b,0x0e824022fa959a7cceade68fa56990ea9c974761,12848.010352386586,712
0x1b48ecbd9651ea4a9379d876883c48e816ea0f20,0x26bb06e423366b56da535932a9541e183597b21a,14617.075033254936,713
0x99d8f6c4760a1078c3bceed9e27e397fb488e19a,0xd04cfec37879b6d912708f4f40999f438b12e739,16476.05508,714
0x8749c4468889f9e88f248e45f3dafd0025aeb051,0xcd55eb112507e09bec70736959f99391f54955b6,13752.030525131671,715
0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,0x4420e64747c571898084370953e1d74c786f8de5,11800.581130237246,716
0x91ee0c3b3f87d070e260f6208c52534d36817dae,0x32426fc2964548bc62a15bd06219b6f56df70c8d,15367.567970313932,717
0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,0x38e13b6754473060b68a6c7e8bf5a63f4457c4df,15386.049647011392,718
0x8eaf8acdd34012b2025b41c4aebc97d6f210bfc4,0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,14381.257121935807,719
0x0f91c61e58fd468b96f50aa53673b9ffccfaa89a,0x96afc90cf5f7352fce41024eb6e11076ee445acc,12870.156334313984,720
0xd6fc559bedfab086e68a2637ac3f56287c3dcdcc,0x79a4fdc85b16aa0a602c6ba9737204c7549c40f7,13725.553221036866,721
0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,0x617b83371b4c65debb6c2e90de89c827ddcb0884,15873.102903063702,722
0x7e8ce794dd25cd524d8c440cc0a741c68a6c4cba,0x2aaacc0aea1c222a20df0b2ec63addef59f16d56,12986.376497282983,723
0x97bccfa87c9ad74442dac96ada79de9b1399dafe,0xb618894715ba7fa4901ccc99fcf097b0c391536d,14128.842297203268,724
0x84a1162b6051c965c05a1bf04e7637dcdec899e6,0xd65c0dfd43979d91be1df7951da4da72899380d2,14885.879957773423,725
0xca22475c4e661dd31340a9d6a7ec669f694ff981,0x39ef75d36ba964146d45340e959f8dd25c48a6c4,14075.664910477773,726
0x6840e1b08ee1b07323601cb517a7fa770209cbc9,0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,12822.321801489103,727
0xda3dccb40a564049c60f5a6a8ebbfc63b24db614,0x02f1f6230a6978e2b12b2df8224324adcdeed1e0,13577.558014609935,728
0x53a999c9e841581328b97182d9d153e4c543f70e,0x19d9550000882e899548c4878a683b7be35e2609,16452.810367951726,729
0x90c61e65de8543a1e3daeda46d03fea897886666,0x6a9ab4e5a03178843826f1dcda742ca41851cffb,15025.413725008813,730
0xa736dca9ac22753f3755ec3efdddafe551405946,0xed50d9894bd4379c934f7d19a60eedbc41af792f,14032.454236612777,731
0xe15542a7961a50c6e38ffdb848e52dbdfedd249d,0x11de5001c3c8a243c601fe56f35caf5c436b861f,14442.574621272057,732
0x9376911f6cb8db100cf7a9bba658921cab8229fa,0xb861dba00f3213878d23606b20e3871f34c12020,15891.098814931218,733
0x68f0d0361fc4d888ee7970ce3aee2d0ecba0f5ce,0xa57439331a5241592136bad60307b1a2bfa533a6,13883.194346853803,734
0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,0x02f1f6230a6978e2b12b2df8224324adcdeed1e0,15099.459635721016,735
0x98d04db467e7d2186281b90084ace88d84ac2871,0xccf9d76cad446e4141cd7881b2da7caec870faca,14732.565125730604,736
0x797faa1b52ccc2706f55dd09edd1974ba857cd86,0x8ce255e9331f5372dab592da1e80daad25f5275f,15319.03712085781,737
0x07f5d673750440692d3e8fa711e48d890091e5f3,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,13877.576365017012,738
0x8b3fa8981bb643790e279a5e2829584bd717b194,0xb605084fdba5953534cc693d24f44dab10c64412,14740.613462554033,739
0xf9414614d09fadc93f4a9fd8196c767b200b1702,0x4e3bf6cc6fa25ce2b65d184fc14d52f375768e3c,12552.570534562441,740
0x1de02529c5c5df6dfb7674ef8773117c2dff7cd4,0xbff88e2348397b1cc45c391e39500857d958e096,13771.665566714517,741
0x39f82e1c09bc6d7baccc1e79e5621ff812f50572,0x35cd4fa0d85c36f978a3dbee50670574c76993f6,15593.404046689462,742
0xb69b3912979ac2571f86843000a21c6c5ce84342,0x3648f18c7f11b9a825dace72fcac5f275755bc18,17398.681939517828,743
0xe1f00d8ea230e1390b3ba2a7cccb1a2fd6a12f8d,0x172ab54a9d1140130f5cedd67b46193dc9009aeb,14633.825929484092,744
0x581541b72312595312d1cdd78ceaa40968f2cd35,0x78d35032adabdb826d67f1b63caac553f3981d06,15177.802375470183,745
0x1d315040f1b18ac96a2919b057043099cd275f79,0x534497b4d8a970ea59c3b4e3b736623636f7c03d,16223.483882182325,746
0xca6d45d55dd03bc82d6e124508232d7c4fa84ebe,0xfff61889339b01858cc0b3034ecc59aa7f47db25,13011.21095049717,747
0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,14128.34464973254,748
0x07a50c037ec6530cd13c0d494fb7dedefbf1e687,0x3cb73b01ec49a74c2b14a079c1f3fac4608235ad,16352.585542669422,749
0xd1cfa6e0a84c1866bc2348a366c41c608791e611,0xaa4e0c93fb97f2512be69d454096ce385e25daf3,13545.907918021216,750
0x2aea4036804b9dabfff3273ab296d6f519f85f7b,0x8d70dfe64e137c202e993e5471eaaee25f41ffe4,15933.806253306915,751
0x16c9903f99897fa292f3273513da8cf6525d0b06,0x5773c83bf1d67736a72a2d2b2d088ec37aacda77,12934.907661625752,752
0x9fa9f520f65ecee157a73126a6de3a9adbe31eaa,0xabe13221982d3220a2b61e555e100ebd2edba4e2,15377.545756583982,753
0xfdd663e22a7a66c707d6001c93ecf435926b7fa1,0xf078c8be34dcdea4fc9bb316a3b63d54fd849d6a,11961.80610868385,754
0x0d909885a1c61f35e57144b2bb007d5e9f7b6e43,0x07f56404924fdf1b307a6e1f9e22b06ae5532fbc,14047.90620089837,755
0x3880ab718c8432646136db3cc696003ee0c8ee6f,0x59782533a39cc5cd27bcd041a6eee1a8e1addd39,14825.51975594299,756
0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,0xe8aacdea4f2d7658e711de611bad8e3b5d6b2c7b,15265.51314207248,757
0x7aa588d3849b9d182dbe78f93fe3a324f2b09771,0x5c0b21a01b517645a025d5344dc7b5f46b0d5b14,15038.914334302455,758
0x948a17f90b82d2e8184fce11f406bcd446772746,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,15595.66100266482,759
0x4aded6354057f6dce65007b591c343ff718a42e8,0xba786f8ea9c1474ee19f8b9792fce16bf25ed6ee,16524.44009705032,760
0xa603c44b52f4a949b0227ced70887f6e7f57ac46,0x7cb57ac73f0c5a47b4501774b9ef68c26eba852c,12634.906355959469,761
0x9b09127a7372579e8372f67d1d21be58874434af,0x2427fcdc1033586ba672780fea1d662e75681dcb,15889.695784615365,762
0xc9bab34028dc48763fa1ea144e8f51dbda1ccf51,0xa779f99587241b39021a7c1508405607e751c95f,14235.769957375367,763
0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0x184f014cee545032c6b97c4906e6a611047c3395,14975.589121658664,764
0x30a345492deac68dfe3ba037f15c3397cc3ff606,0xefae1cf982443f078d8f5d95b8e6ef931a20b559,14423.744373490408,765
0xf454690f55bcddc5d8a29268d60bc158c49da5bc,0xd9800d4fcd3513d882c2a0302ee10105cb993d22,15166.119525790891,766
0x913bb81a957aec7d0e46c8dfc46f87cdde2e7b59,0xf541299d005da82a84d9f4695477d26e38fd3483,14792.313927782367,767
0xf348d0016e27c7dfe442cb941275a4dc96ca784c,0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,13894.416410889951,768
0x7a8ee352be59203fb99e874c83a6c70b23a22557,0x4298b9e3e4b03692cdca44c4131f8a976bab6844,13936.478108108608,769
0xd63b5e22846955862522b3a4f6ed83fa6c982acb,0xb3c74645de3f82702af040988bba449c622217ec,14416.221463003474,770
0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,0xefa80dd3412b8df827a9f83a87bba09cfb926e62,13096.259473582013,771
0x18d96e2ae166845d3dd72cd70978d18b4f429fac,0x74403034b79c5a0ad26726c04e5babff417accc3,14535.409157563288,772
